日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2017/10/14,良,57,251,34,60,10,24,0.77,50
2017/10/15,良,64,268,41,75,8,28,0.83,42
2017/10/16,良,81,306,55,88,9,26,0.91,51
2017/10/17,良,84,307,55,91,14,30,0.92,46
2017/10/18,轻度污染,141,356,110,159,16,44,1.28,56
2017/10/19,中度污染,158,357,122,182,15,53,1.25,51
2017/10/20,良,88,269,61,113,13,31,0.9,62
2017/10/21,优,49,112,27,51,7,22,0.68,54
2017/10/22,良,75,224,40,97,14,45,1.18,36
2017/10/23,良,100,320,69,124,15,40,1.37,45
2017/10/24,良,56,94,23,61,9,18,0.67,55
2017/10/25,优,50,59,24,55,12,29,0.9,46
2017/10/26,良,75,158,48,91,17,39,1.03,59
2017/10/27,轻度污染,141,324,106,181,12,38,1.68,41
2017/10/28,良,85,197,45,104,7,12,0.88,52
2017/10/29,优,48,77,21,49,12,18,0.72,46
2017/10/30,优,47,56,22,51,11,21,0.72,42
2017/10/31,良,57,75,27,64,11,19,0.72,48
2017/11/1,优,50,49,27,52,11,17,0.71,60
2017/11/2,良,64,77,42,73,9,23,0.79,45
2017/11/3,良,64,102,43,74,13,27,0.89,35
2017/11/4,良,70,164,43,83,11,22,0.79,45
2017/11/5,良,74,182,44,87,11,22,0.86,46
2017/11/6,轻度污染,127,300,97,97,16,26,0.86,58
2017/11/7,良,65,76,25,77,11,15,0.71,49
2017/11/8,良,64,121,45,66,11,25,0.85,40
2017/11/9,良,71,157,42,86,14,27,0.96,30
2017/11/10,优,38,21,23,37,8,10,0.61,50
2017/11/11,优,39,62,24,38,8,16,0.68,40
2017/11/12,良,68,212,42,79,17,23,1.03,36
2017/11/13,优,34,13,16,33,7,9,0.71,41
2017/11/14,优,43,93,16,43,6,6,0.77,46
2017/11/15,优,37,42,21,35,8,11,0.68,46
2017/11/16,优,49,102,31,48,14,21,0.79,42
2017/11/17,良,52,128,30,52,12,18,0.77,41
2017/11/18,优,37,90,20,38,11,12,0.7,44
2017/11/19,优,45,110,27,44,12,17,0.79,38
2017/11/20,优,45,120,28,43,11,16,0.78,39
2017/11/21,良,52,119,32,55,14,16,0.78,44
2017/11/22,优,35,44,13,33,7,9,0.61,50
2017/11/23,优,37,43,22,34,12,16,0.76,38
2017/11/24,优,47,83,30,47,18,23,0.91,36
2017/11/25,良,65,143,45,59,17,32,1.11,29
2017/11/26,优,43,60,23,41,11,14,0.72,48
2017/11/27,良,99,270,38,147,13,16,0.91,46
2017/11/28,良,89,179,23,122,8,13,0.68,46
2017/11/29,优,32,10,12,29,6,9,0.6,60
2017/11/30,优,33,27,16,28,9,15,0.71,50
2017/12/1,优,39,60,23,39,11,19,0.85,33
2017/12/2,良,53,100,34,47,12,20,0.97,28
2017/12/3,良,77,186,50,80,11,22,1.19,22
2017/12/4,优,50,98,33,42,10,18,1.04,31
2017/12/5,良,57,108,37,50,10,27,1.17,18
2017/12/6,良,79,134,55,64,21,34,1.19,25
2017/12/7,良,91,175,67,78,14,26,1.26,29
2017/12/8,优,43,31,28,37,13,16,0.95,31
2017/12/9,良,97,274,71,82,16,26,1.08,19
2017/12/10,良,65,96,44,60,17,16,0.73,45
2017/12/11,优,42,53,25,38,20,15,0.78,44
2017/12/12,良,69,170,40,67,17,24,0.68,44
2017/12/13,良,90,236,60,66,22,32,0.88,34
2017/12/14,轻度污染,101,264,74,85,20,32,0.96,21
2017/12/15,良,58,167,35,56,19,30,0.69,34
2017/12/16,良,51,135,30,46,29,18,0.55,41
2017/12/17,优,46,56,28,40,13,18,0.36,42
2017/12/18,良,65,134,44,57,16,22,0.51,42
2017/12/19,优,50,60,29,51,15,20,0.48,42
2017/12/20,良,58,82,37,57,13,20,0.63,32
2017/12/21,优,43,11,23,45,15,21,0.42,39
2017/12/22,良,59,37,38,59,19,24,0.71,39
2017/12/23,优,48,15,28,47,19,24,0.61,29
2017/12/24,优,44,17,19,44,16,18,0.55,50
2017/12/25,优,40,14,19,37,12,12,0.52,49
2017/12/26,优,37,20,14,34,14,9,0.63,52
2017/12/27,优,42,23,21,45,23,18,0.9,41
2017/12/28,良,79,115,52,85,22,28,1.3,22
2017/12/29,良,53,44,35,51,19,24,0.78,41
2017/12/30,良,81,117,59,78,20,29,0.9,42
2017/12/31,轻度污染,131,222,99,113,21,37,1.47,34
2018/1/1,良,88,112,62,78,18,26,1.18,42
2018/1/2,优,45,43,22,45,14,20,0.74,56
2018/1/3,良,52,136,30,43,17,25,0.85,56
2018/1/4,良,51,192,32,50,17,24,0.84,50
2018/1/5,良,59,164,39,50,16,33,0.68,51
2018/1/6,优,46,122,24,34,13,27,0.35,60
2018/1/7,优,49,148,28,40,15,24,0.55,56
2018/1/8,优,37,60,13,33,11,14,0.6,68
2018/1/9,优,44,59,23,37,12,20,0.76,55
2018/1/10,优,48,110,26,41,14,23,0.89,52
2018/1/11,良,59,154,35,54,21,28,1.12,54
2018/1/12,良,65,154,45,55,17,32,1.14,35
2018/1/13,轻度污染,118,266,88,92,21,34,1.8,38
2018/1/14,轻度污染,148,302,111,134,17,39,1.91,27
2018/1/15,良,56,47,39,44,13,26,0.28,45
2018/1/16,良,77,113,55,60,16,27,0.4,53
2018/1/17,良,97,155,70,83,17,25,0.62,58
2018/1/18,优,49,22,28,42,14,25,0.48,57
2018/1/19,良,55,35,34,50,15,24,0.4,58
2018/1/20,优,36,11,15,27,12,13,0.26,67
2018/1/21,优,41,32,24,34,13,18,0.4,59
2018/1/22,优,39,30,20,30,13,14,0.36,64
2018/1/23,优,43,35,24,36,19,18,0.46,62
2018/1/24,优,49,97,27,36,16,24,0.54,62
2018/1/25,良,51,182,31,38,19,26,0.64,53
2018/1/26,良,66,250,42,61,19,27,0.81,48
2018/1/27,优,46,123,25,42,14,19,0.56,58
2018/1/28,优,36,55,18,33,13,16,0.4,60
2018/1/29,优,43,62,21,37,15,21,0.56,59
2018/1/30,良,67,124,45,56,17,33,0.97,50
2018/1/31,优,49,54,29,46,14,26,0.76,48
