»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2015/5/29,¡º,65,232,25,77,14,25,0.61,66
2015/5/30,¡º,73,273,26,93,20,31,0.68,68
2015/5/31,¡º,84,249,32,115,24,26,0.67,75
2015/6/1,«·∂»Œ€»æ,135,334,53,195,17,18,0.67,81
2015/6/2,¡º,66,228,27,80,22,22,0.73,69
2015/6/3,¡º,63,252,27,74,18,22,0.74,69
2015/6/4,¡º,97,334,33,141,5,10,0.46,79
2015/6/5,¡º,83,287,36,114,9,19,0.53,77
2015/6/6,«·∂»Œ€»æ,102,307,42,151,14,32,0.68,59
2015/6/7,¡º,61,197,24,69,14,17,0.67,73
2015/6/8,¡º,69,275,26,83,16,31,0.73,64
2015/6/9,«·∂»Œ€»æ,124,333,49,182,20,21,0.66,78
2015/6/10,÷–∂»Œ€»æ,173,359,51,249,6,7,0.46,76
2015/6/11,¡º,64,202,22,75,10,25,0.66,64
2015/6/12,¡º,80,272,30,107,16,33,0.77,61
2015/6/13,¡º,56,172,22,56,15,18,0.73,82
2015/6/14,¡º,70,234,27,65,26,22,0.81,106
2015/6/15,¡º,70,220,27,78,23,20,0.73,99
2015/6/16,¡º,83,267,37,109,31,29,0.95,90
2015/6/17,¡º,93,299,49,124,33,35,1.05,83
2015/6/18,¡º,62,217,22,69,25,18,0.87,88
2015/6/19,¡º,77,287,32,102,29,26,0.94,73
2015/6/20,¡º,54,151,23,59,24,20,0.85,67
2015/6/21,¡º,70,205,24,74,14,21,0.69,105
2015/6/22,¡º,95,306,59,126,29,24,1.03,96
2015/6/23,¡º,64,216,34,72,11,22,0.77,79
2015/6/24,¡º,75,300,45,91,8,24,0.87,83
2015/6/25,¡º,69,295,35,75,14,20,0.84,84
2015/6/26,¡º,84,318,35,97,22,32,0.89,96
2015/6/27,¡º,69,273,25,66,18,15,0.69,100
2015/6/28,¡º,57,226,27,66,9,21,0.92,64
2015/6/29,¡º,97,346,65,136,9,25,1.08,67
2015/6/30,¡º,74,326,36,94,8,19,0.55,83
2015/7/1,¡º,69,279,26,80,11,34,0.52,77
2015/7/2,¡º,93,339,48,126,19,55,0.8,73
2015/7/3,¡º,75,276,29,78,13,32,0.59,91
2015/7/4,¡º,94,329,42,127,16,29,0.57,97
2015/7/5,¡º,94,330,45,133,19,22,0.7,90
2015/7/6,¡º,98,330,50,129,21,24,0.93,110
2015/7/7,¡º,97,321,48,116,16,23,0.89,127
2015/7/8,¡º,84,283,53,106,10,21,1.04,101
2015/7/9,¡º,75,244,51,82,9,17,0.87,101
2015/7/10,«·∂»Œ€»æ,115,353,59,129,10,37,0.84,115
2015/7/11,«·∂»Œ€»æ,119,353,80,142,12,24,0.75,145
2015/7/12,«·∂»Œ€»æ,115,337,67,150,8,20,0.62,105
2015/7/13,«·∂»Œ€»æ,104,307,57,156,10,22,0.55,97
2015/7/14,¡º,71,168,35,90,12,26,0.72,86
2015/7/15,¡º,77,257,36,101,30,30,0.9,81
2015/7/16,¡º,69,258,37,84,11,22,0.9,83
2015/7/17,¡º,67,264,32,82,15,20,0.56,86
2015/7/18,¡º,78,299,42,95,18,32,0.86,84
2015/7/19,¡º,76,292,35,90,14,27,0.78,85
2015/7/20,¡º,70,225,29,76,17,20,0.69,105
2015/7/21,¡º,81,300,43,105,16,18,0.82,115
2015/7/22,¡º,73,266,41,92,16,31,0.92,73
2015/7/23,¡º,70,287,30,79,10,26,0.81,83
2015/7/24,¡º,78,304,33,96,19,32,0.86,101
2015/7/25,¡º,100,340,55,135,23,40,0.96,94
2015/7/26,¡º,99,321,50,142,21,34,1,93
2015/7/27,¡º,100,329,41,136,18,35,0.84,110
2015/7/28,«·∂»Œ€»æ,104,349,48,131,21,23,0.77,121
2015/7/29,¡º,74,299,39,95,9,18,0.61,90
2015/7/30,¡º,71,313,30,90,16,25,0.78,62
2015/7/31,¡º,68,304,28,84,21,22,0.8,81
2015/8/1,¡º,93,342,46,133,29,30,1.07,74
2015/8/2,¡º,76,311,39,100,16,17,0.79,67
2015/8/3,¡º,60,249,35,68,10,13,0.52,69
2015/8/4,¡º,62,271,31,71,16,21,0.55,58
2015/8/5,¡º,76,293,29,100,16,32,0.59,57
2015/8/6,¡º,60,223,24,70,22,22,0.69,59
2015/8/7,¡º,65,247,27,79,29,23,0.89,59
2015/8/8,¡º,55,216,27,58,7,22,0.72,58
2015/8/9,¡º,62,272,39,68,4,19,0.87,67
2015/8/10,¡º,82,338,60,94,4,32,1.07,45
2015/8/11,¡º,86,328,62,89,3,18,1.12,42
2015/8/12,¡º,77,291,54,84,4,25,0.99,58
2015/8/13,«·∂»Œ€»æ,134,351,68,187,8,34,0.89,53
2015/8/14,¡º,57,177,27,62,17,28,0.83,71
2015/8/15,¡º,79,296,47,100,16,48,1.11,69
2015/8/16,«·∂»Œ€»æ,114,331,52,157,18,37,0.93,56
2015/8/17,¡º,98,282,50,144,20,27,0.78,62
2015/8/18,¡º,93,306,53,134,16,41,0.9,51
2015/8/19,¡º,53,171,21,59,17,27,0.61,43
2015/8/20,¡º,54,225,25,58,24,25,0.75,54
2015/8/21,¡º,78,299,44,101,23,43,1.01,65
2015/8/22,¡º,82,297,50,104,27,42,1.1,66
2015/8/23,¡º,66,217,36,78,27,28,0.96,59
2015/8/24,¡º,75,281,46,96,30,38,1.01,60
2015/8/25,¡º,62,202,36,72,22,25,0.76,69
2015/8/26,¡º,59,150,36,66,20,24,0.75,68
2015/8/27,¡º,68,206,41,82,22,36,0.78,59
2015/8/28,¡º,68,210,37,83,17,40,0.89,49
2015/8/29,¡º,75,274,40,96,29,45,0.99,52
2015/8/30,¡º,57,159,24,62,25,16,0.74,63
2015/8/31,”≈,45,99,18,44,15,16,0.69,59
2015/9/1,¡º,52,169,23,56,18,17,0.86,56
2015/9/2,”≈,47,142,19,49,13,18,0.77,62
2015/9/3,¡º,52,174,32,52,5,16,0.84,55
2015/9/4,¡º,54,216,30,54,4,11,0.72,55
2015/9/5,”≈,44,150,16,40,7,10,0.61,75
2015/9/6,”≈,46,151,20,45,16,22,0.85,67
2015/9/7,¡º,58,217,30,65,27,37,1.31,35
2015/9/8,”≈,37,52,21,34,6,16,0.87,49
