日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2015/10/27,优,39,57,19,30,12,19,1.08,41
2015/10/28,优,31,17,16,27,12,16,0.9,51
2015/10/29,良,57,186,37,64,13,20,1,87
2015/10/30,良,58,198,39,58,12,22,1.08,52
2015/10/31,优,16,2,8,12,13,20,0.94,23
2015/11/1,优,33,54,19,31,12,24,1.06,34
2015/11/2,良,59,118,41,59,24,38,1.26,13
2015/11/3,优,42,37,28,41,15,23,1.11,28
2015/11/4,优,33,16,22,31,13,21,1.19,22
2015/11/5,优,42,53,26,41,17,32,1.41,31
2015/11/6,优,43,131,24,44,12,24,1.16,45
2015/11/7,优,48,169,28,47,15,26,1.19,54
2015/11/8,良,54,142,33,49,10,20,1.18,78
2015/11/9,良,91,236,67,92,21,26,1.23,48
2015/11/10,优,34,24,22,31,11,23,1.3,31
2015/11/11,优,35,37,22,32,14,28,1.42,19
2015/11/12,优,24,30,15,22,12,24,1.46,20
2015/11/13,优,48,122,33,47,22,29,1.45,20
2015/11/14,优,47,88,31,45,14,22,1.33,30
2015/11/15,优,33,17,19,31,13,21,1.46,45
2015/11/16,优,46,92,30,44,14,22,1.35,34
2015/11/17,优,36,65,24,34,11,20,1.15,21
2015/11/18,优,46,120,31,45,15,31,1.34,18
2015/11/19,优,27,19,18,27,17,22,1.35,3
2015/11/20,良,60,157,41,63,24,36,1.38,34
2015/11/21,良,60,182,41,61,19,31,1.24,44
2015/11/22,良,57,251,40,58,14,27,1.21,40
2015/11/23,良,55,242,36,56,18,30,1.06,37
2015/11/24,优,39,160,24,38,11,24,1,30
2015/11/25,优,31,47,18,27,13,32,1.37,12
2015/11/26,优,48,138,32,49,28,38,1.17,27
2015/11/27,优,42,46,24,35,19,21,0.93,44
2015/11/28,优,23,3,15,21,14,21,1.09,22
2015/11/29,优,39,24,24,38,19,30,1.18,38
2015/11/30,良,85,183,62,94,22,33,1.12,35
2015/12/1,优,29,4,20,29,11,20,1.12,19
2015/12/2,优,23,2,11,17,12,26,0.91,41
2015/12/3,良,59,184,40,65,21,34,0.96,16
2015/12/4,优,34,47,22,33,24,33,0.95,14
2015/12/5,优,22,13,13,18,17,25,0.97,29
2015/12/6,优,39,96,25,38,27,36,0.99,28
2015/12/7,良,63,136,44,62,31,38,1.12,16
2015/12/8,良,79,186,57,79,27,33,1.02,25
2015/12/9,良,60,113,42,61,19,32,1.1,9
2015/12/10,良,55,108,38,55,20,27,1.04,16
2015/12/11,优,34,35,22,33,20,23,0.97,20
2015/12/12,优,26,8,16,25,19,26,1.15,6
2015/12/13,优,16,1,10,15,18,25,1.13,6
2015/12/14,优,13,1,4,7,13,21,1.25,19
2015/12/15,优,24,4,8,13,8,15,0.78,51
2015/12/16,优,36,55,12,27,11,13,0.71,69
2015/12/17,优,44,63,27,44,25,25,0.91,47
2015/12/18,优,31,11,21,30,19,26,0.86,30
2015/12/19,优,26,3,17,22,35,27,0.85,18
2015/12/20,优,49,32,34,48,23,34,1.07,13
2015/12/21,优,50,35,34,51,22,29,1.2,15
2015/12/22,优,32,4,21,30,12,24,1.03,15
2015/12/23,优,21,5,13,19,10,20,0.98,21
2015/12/24,优,36,25,24,33,9,20,0.81,54
2015/12/25,优,45,69,30,44,13,21,0.83,64
2015/12/26,良,75,151,54,75,19,31,1.04,39
