»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2015/7/30,¡º,63,273,33,64,8,39,0.77,73
2015/7/31,¡º,51,195,27,52,13,37,0.7,63
2015/8/1,¡º,60,232,31,68,10,36,1.64,70
2015/8/2,¡º,65,271,39,79,9,42,1.04,62
2015/8/3,”≈,33,44,19,28,3,31,0.37,50
2015/8/4,”≈,34,60,13,30,7,41,0.81,44
2015/8/5,”≈,48,120,19,45,9,43,0.54,54
2015/8/6,¡º,63,242,32,73,23,48,0.61,51
2015/8/7,¡º,67,260,45,75,19,48,0.65,62
2015/8/8,¡º,93,338,68,94,6,50,0.71,66
2015/8/9,¡º,59,256,42,47,4,45,0.74,72
2015/8/10,¡º,64,293,45,55,4,37,0.84,69
2015/8/11,¡º,61,259,42,59,7,41,0.79,46
2015/8/12,”≈,42,82,23,36,8,42,0.69,49
2015/8/13,”≈,50,106,18,45,5,28,0.51,67
2015/8/14,”≈,47,121,13,22,12,36,0.44,77
2015/8/15,”≈,43,112,15,31,7,41,0.62,70
2015/8/16,«·∂»Œ€»æ,105,313,37,135,9,46,0.65,72
2015/8/17,¡º,73,213,33,93,7,34,0.36,77
2015/8/18,¡º,67,190,30,82,10,49,0.65,46
2015/8/19,”≈,48,134,16,47,10,40,0.88,51
2015/8/20,”≈,37,53,10,31,9,39,0.6,55
2015/8/21,”≈,41,56,12,27,9,41,0.66,75
2015/8/22,”≈,44,81,12,30,11,45,0.74,76
2015/8/23,”≈,44,86,14,33,7,50,0.69,78
2015/8/24,”≈,49,133,15,38,10,47,0.74,78
2015/8/25,¡º,51,135,22,44,13,51,0.85,78
2015/8/26,¡º,56,134,26,49,9,47,0.81,74
2015/8/27,¡º,53,133,27,51,8,56,0.87,57
2015/8/28,¡º,63,184,25,50,7,55,0.78,76
2015/8/29,¡º,58,171,19,49,9,58,0.91,77
2015/8/30,¡º,55,153,18,49,11,60,0.87,69
2015/8/31,¡º,51,146,14,34,7,45,0.65,79
2015/9/1,”≈,50,152,17,38,15,50,0.85,78
2015/9/2,”≈,50,164,29,50,8,62,0.97,56
2015/9/3,”≈,38,94,26,29,1,38,0.74,63
2015/9/4,”≈,38,83,13,21,3,37,0.69,65
2015/9/5,”≈,42,118,12,33,6,41,0.53,68
2015/9/6,”≈,46,158,12,35,6,46,0.59,69
2015/9/7,”≈,48,132,20,45,6,50,0.86,61
2015/9/8,”≈,36,46,17,22,8,37,0.78,59
2015/9/9,”≈,31,29,12,19,12,32,0.88,58
