»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2015/6/8,¡º,62,242,31,66,37,39,0.8,54
2015/6/9,¡º,80,250,32,89,45,36,1,111
2015/6/10,¡º,99,292,43,122,17,25,0.73,76
2015/6/11,”≈,44,96,7,42,18,17,0.38,67
2015/6/12,¡º,56,145,13,58,28,23,0.56,66
2015/6/13,”≈,46,111,6,31,19,20,0.47,83
2015/6/14,¡º,74,256,21,80,25,34,0.84,85
2015/6/15,¡º,88,278,50,114,40,44,1.35,98
2015/6/16,¡º,99,310,58,115,38,36,1.21,103
2015/6/17,¡º,90,290,55,106,39,45,1.24,86
2015/6/18,¡º,73,276,37,75,19,32,0.94,80
2015/6/19,¡º,89,317,46,115,39,41,0.99,90
2015/6/20,¡º,83,309,40,103,20,30,0.84,84
2015/6/21,¡º,83,272,40,113,37,52,0.9,68
2015/6/22,«·∂»Œ€»æ,103,318,69,141,33,37,1.21,114
2015/6/23,«·∂»Œ€»æ,130,343,96,171,30,44,1.21,83
2015/6/24,¡º,65,269,41,78,24,33,0.89,69
2015/6/25,¡º,77,325,46,101,16,27,1.09,88
2015/6/26,¡º,98,334,68,123,21,27,1.01,116
2015/6/27,÷–∂»Œ€»æ,200,366,155,229,24,32,1.61,144
2015/6/28,÷–∂»Œ€»æ,160,361,115,187,33,44,1.24,147
2015/6/29,¡º,93,337,63,83,15,30,0.88,121
2015/6/30,¡º,62,284,42,67,27,36,0.94,55
2015/7/1,¡º,70,294,35,78,63,43,0.73,77
2015/7/2,¡º,72,280,21,86,30,52,0.45,63
2015/7/3,¡º,69,256,22,72,45,53,0.49,83
2015/7/4,¡º,94,330,39,119,72,63,0.75,102
2015/7/5,¡º,98,335,54,117,41,44,0.76,115
2015/7/6,«·∂»Œ€»æ,118,352,87,146,31,40,0.98,129
2015/7/7,«·∂»Œ€»æ,121,346,91,150,31,52,1.04,108
2015/7/8,«·∂»Œ€»æ,126,337,92,153,28,47,0.77,78
2015/7/9,¡º,84,276,57,108,31,56,0.63,89
2015/7/10,«·∂»Œ€»æ,113,348,85,142,25,52,1.03,74
2015/7/11,«·∂»Œ€»æ,106,339,78,134,26,48,1.01,86
2015/7/12,¡º,67,208,40,80,21,47,0.58,67
2015/7/13,¡º,83,233,52,110,55,54,0.77,71
2015/7/14,¡º,87,243,54,119,27,55,0.88,71
2015/7/15,¡º,65,194,38,74,27,46,0.93,56
2015/7/16,¡º,51,114,34,49,9,14,0.65,71
2015/7/17,¡º,77,301,55,84,11,22,0.96,59
2015/7/18,¡º,62,225,39,66,18,21,0.72,49
2015/7/19,¡º,95,346,71,99,9,18,0.84,43
2015/7/20,«·∂»Œ€»æ,102,344,76,110,10,21,0.86,41
2015/7/21,¡º,78,287,54,79,13,18,0.72,52
2015/7/22,¡º,62,216,38,71,22,22,0.83,45
2015/7/23,¡º,55,215,31,60,24,23,0.67,50
2015/7/24,¡º,64,251,35,78,27,27,0.73,52
2015/7/25,¡º,60,196,34,65,25,24,0.69,59
2015/7/26,¡º,78,258,49,101,27,27,1.03,73
2015/7/27,«·∂»Œ€»æ,135,359,102,161,20,24,1.44,79
2015/7/28,«·∂»Œ€»æ,119,356,89,141,17,21,1.13,67
2015/7/29,«·∂»Œ€»æ,112,353,82,128,13,15,0.77,60
2015/7/30,¡º,93,354,65,124,20,24,0.87,47
2015/7/31,”≈,34,54,20,33,8,12,0.7,42
2015/8/1,”≈,41,90,26,40,7,17,1.14,34
2015/8/2,”≈,40,76,22,39,12,12,0.72,55
2015/8/3,¡º,53,196,32,51,13,17,0.79,43
2015/8/4,”≈,38,74,16,36,28,20,0.76,45
2015/8/5,¡º,67,252,41,71,35,23,1.07,51
2015/8/6,¡º,64,250,37,71,27,27,0.91,57
2015/8/7,¡º,67,261,43,80,17,25,0.84,51
2015/8/8,¡º,84,329,61,99,14,20,0.72,56
2015/8/9,¡º,77,322,56,86,23,24,0.82,57
2015/8/10,¡º,76,327,51,90,21,28,0.9,43
2015/8/11,¡º,65,279,39,79,25,29,0.72,44
2015/8/12,¡º,63,232,36,77,36,32,0.79,44
2015/8/13,¡º,64,180,39,77,35,29,0.92,64
2015/8/14,¡º,55,169,31,65,23,26,0.72,52
2015/8/15,¡º,61,217,32,70,33,26,0.67,57
2015/8/16,¡º,71,232,31,88,34,28,0.79,72
2015/8/17,¡º,81,245,39,109,35,30,0.96,64
2015/8/18,¡º,89,287,64,120,24,25,1.12,55
2015/8/19,¡º,54,189,29,57,17,21,0.76,47
2015/8/20,¡º,56,252,29,65,18,21,0.56,39
2015/8/21,¡º,56,170,16,64,34,28,0.52,37
2015/8/22,¡º,57,150,16,65,35,32,0.59,38
2015/8/23,¡º,58,171,22,64,25,31,0.72,38
2015/8/24,”≈,46,108,22,46,14,22,0.64,43
2015/8/25,”≈,50,129,24,52,21,23,0.57,47
2015/8/26,”≈,50,95,22,54,26,29,0.61,34
